trade_id,year,quarter,year_quarter,exporter_country_code,exporter_country,exporter_region,importer_country_code,importer_country,importer_region,hardware_type,hardware_category,volume_units,trade_value_usd_millions,primary_supplier,trade_route,export_control_applied,restriction_factor,geopolitical_sensitivity,geo_risk_score_exporter,geo_risk_score_importer,data_source,is_synthetic
TF002511,2020,3,2020-Q3,NL,Netherlands,Europe,US,United States,North America,Semiconductor_Equipment,Standard,47,236.09,Applied Materials,Intra-Atlantic,0,1.0,Low,2.07,3.39,UN Comtrade/WITS/SIA Reports,0
TF002512,2020,4,2020-Q4,NL,Netherlands,Europe,US,United States,North America,Semiconductor_Equipment,Standard,44,220.62,Lam Research,Intra-Atlantic,0,1.0,Low,2.2,3.24,UN Comtrade/WITS/SIA Reports,0
TF002513,2021,1,2021-Q1,NL,Netherlands,Europe,US,United States,North America,Semiconductor_Equipment,Standard,46,233.48,ASML,Intra-Atlantic,0,1.0,Low,2.13,3.34,UN Comtrade/WITS/SIA Reports,0
TF002514,2021,2,2021-Q2,NL,Netherlands,Europe,US,United States,North America,Semiconductor_Equipment,Standard,51,259.13,Lam Research,Intra-Atlantic,0,1.0,Low,2.04,3.27,UN Comtrade/WITS/SIA Reports,0
TF002515,2021,3,2021-Q3,NL,Netherlands,Europe,US,United States,North America,Semiconductor_Equipment,Standard,50,253.78,ASML,Intra-Atlantic,0,1.0,Low,1.98,3.43,UN Comtrade/WITS/SIA Reports,0
TF002516,2021,4,2021-Q4,NL,Netherlands,Europe,US,United States,North America,Semiconductor_Equipment,Standard,49,249.26,KLA,Intra-Atlantic,0,1.0,Low,2.24,3.45,UN Comtrade/WITS/SIA Reports,0
TF002517,2022,1,2022-Q1,NL,Netherlands,Europe,US,United States,North America,Semiconductor_Equipment,Standard,45,227.41,Tokyo Electron,Intra-Atlantic,0,1.0,Low,2.22,3.55,UN Comtrade/WITS/SIA Reports,0
TF002518,2022,2,2022-Q2,NL,Netherlands,Europe,US,United States,North America,Semiconductor_Equipment,Standard,57,287.24,ASML,Intra-Atlantic,0,1.0,Low,2.13,3.58,UN Comtrade/WITS/SIA Reports,0
TF002519,2022,3,2022-Q3,NL,Netherlands,Europe,US,United States,North America,Semiconductor_Equipment,Standard,61,307.57,Tokyo Electron,Intra-Atlantic,0,1.0,Low,2.22,3.31,UN Comtrade/WITS/SIA Reports,0
TF002520,2022,4,2022-Q4,NL,Netherlands,Europe,US,United States,North America,Semiconductor_Equipment,Standard,49,248.87,KLA,Intra-Atlantic,0,1.0,Low,2.08,3.47,UN Comtrade/WITS/SIA Reports,0
TF002521,2023,1,2023-Q1,NL,Netherlands,Europe,US,United States,North America,Semiconductor_Equipment,Standard,61,305.96,Lam Research,Intra-Atlantic,0,1.0,Low,2.25,3.47,UN Comtrade/WITS/SIA Reports,0
TF002522,2023,2,2023-Q2,NL,Netherlands,Europe,US,United States,North America,Semiconductor_Equipment,Standard,57,289.7,Tokyo Electron,Intra-Atlantic,0,1.0,Low,2.19,3.53,UN Comtrade/WITS/SIA Reports,0
TF002523,2023,3,2023-Q3,NL,Netherlands,Europe,US,United States,North America,Semiconductor_Equipment,Standard,63,315.98,ASML,Intra-Atlantic,0,1.0,Low,2.1,3.57,UN Comtrade/WITS/SIA Reports,0
TF002524,2023,4,2023-Q4,NL,Netherlands,Europe,US,United States,North America,Semiconductor_Equipment,Standard,63,319.47,KLA,Intra-Atlantic,0,1.0,Low,2.1,3.44,UN Comtrade/WITS/SIA Reports,0
TF002525,2024,1,2024-Q1,NL,Netherlands,Europe,US,United States,North America,Semiconductor_Equipment,Standard,73,367.38,ASML,Intra-Atlantic,0,1.0,Low,2.15,3.53,UN Comtrade/WITS/SIA Reports,1
TF002526,2024,2,2024-Q2,NL,Netherlands,Europe,US,United States,North America,Semiconductor_Equipment,Standard,71,357.14,KLA,Intra-Atlantic,0,1.0,Low,2.17,3.48,UN Comtrade/WITS/SIA Reports,1
TF002527,2024,3,2024-Q3,NL,Netherlands,Europe,US,United States,North America,Semiconductor_Equipment,Standard,72,363.99,KLA,Intra-Atlantic,0,1.0,Low,2.11,3.5,UN Comtrade/WITS/SIA Reports,1
TF002528,2024,4,2024-Q4,NL,Netherlands,Europe,US,United States,North America,Semiconductor_Equipment,Standard,71,358.77,ASML,Intra-Atlantic,0,1.0,Low,1.99,3.61,UN Comtrade/WITS/SIA Reports,1
TF002529,2025,1,2025-Q1,NL,Netherlands,Europe,US,United States,North America,Semiconductor_Equipment,Standard,71,355.85,Tokyo Electron,Intra-Atlantic,0,1.0,Low,1.95,3.51,UN Comtrade/WITS/SIA Reports,1
TF002530,2025,2,2025-Q2,NL,Netherlands,Europe,US,United States,North America,Semiconductor_Equipment,Standard,94,473.65,Lam Research,Intra-Atlantic,0,1.0,Low,2.21,3.54,UN Comtrade/WITS/SIA Reports,1
TF002531,2025,3,2025-Q3,NL,Netherlands,Europe,US,United States,North America,Semiconductor_Equipment,Standard,95,479.66,Lam Research,Intra-Atlantic,0,1.0,Low,2.13,3.76,UN Comtrade/WITS/SIA Reports,1
TF002532,2025,4,2025-Q4,NL,Netherlands,Europe,US,United States,North America,Semiconductor_Equipment,Standard,76,383.99,KLA,Intra-Atlantic,0,1.0,Low,2.15,3.49,UN Comtrade/WITS/SIA Reports,1
TF002533,2015,1,2015-Q1,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,DUV_Lithography_Machine,Standard,69,3462.92,Canon,Trans-Pacific / Suez,0,1.0,Low,2.04,2.99,UN Comtrade/WITS/SIA Reports,0
TF002534,2015,2,2015-Q2,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,DUV_Lithography_Machine,Standard,51,2779.18,Nikon,Trans-Pacific / Suez,0,1.0,Low,2.24,2.96,UN Comtrade/WITS/SIA Reports,0
TF002535,2015,3,2015-Q3,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,DUV_Lithography_Machine,Standard,67,3329.0,ASML,Trans-Pacific / Suez,0,1.0,Low,2.03,3.11,UN Comtrade/WITS/SIA Reports,0
TF002536,2015,4,2015-Q4,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,DUV_Lithography_Machine,Standard,20,1504.75,Nikon,Trans-Pacific / Suez,0,1.0,Low,2.19,3.0,UN Comtrade/WITS/SIA Reports,0
TF002537,2016,1,2016-Q1,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,DUV_Lithography_Machine,Standard,41,2003.23,Nikon,Trans-Pacific / Suez,0,1.0,Low,2.18,3.24,UN Comtrade/WITS/SIA Reports,0
TF002538,2016,2,2016-Q2,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,DUV_Lithography_Machine,Standard,44,2259.53,Canon,Trans-Pacific / Suez,0,1.0,Low,2.06,3.06,UN Comtrade/WITS/SIA Reports,0
TF002539,2016,3,2016-Q3,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,DUV_Lithography_Machine,Standard,61,3112.58,ASML,Trans-Pacific / Suez,0,1.0,Low,2.01,3.19,UN Comtrade/WITS/SIA Reports,0
TF002540,2016,4,2016-Q4,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,DUV_Lithography_Machine,Standard,48,2319.96,Canon,Trans-Pacific / Suez,0,1.0,Low,2.14,3.04,UN Comtrade/WITS/SIA Reports,0
TF002541,2017,1,2017-Q1,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,DUV_Lithography_Machine,Standard,71,2215.69,Canon,Trans-Pacific / Suez,0,1.0,Low,1.98,2.95,UN Comtrade/WITS/SIA Reports,0
TF002542,2017,2,2017-Q2,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,DUV_Lithography_Machine,Standard,23,1640.89,Nikon,Trans-Pacific / Suez,0,1.0,Low,2.04,2.99,UN Comtrade/WITS/SIA Reports,0
TF002543,2017,3,2017-Q3,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,DUV_Lithography_Machine,Standard,86,4906.11,Nikon,Trans-Pacific / Suez,0,1.0,Low,2.06,3.21,UN Comtrade/WITS/SIA Reports,0
TF002544,2017,4,2017-Q4,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,DUV_Lithography_Machine,Standard,43,1742.03,Nikon,Trans-Pacific / Suez,0,1.0,Low,2.06,3.05,UN Comtrade/WITS/SIA Reports,0
TF002545,2018,1,2018-Q1,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,DUV_Lithography_Machine,Standard,44,2424.81,Nikon,Trans-Pacific / Suez,0,1.0,Low,1.97,3.01,UN Comtrade/WITS/SIA Reports,0
TF002546,2018,2,2018-Q2,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,DUV_Lithography_Machine,Standard,95,4838.92,Canon,Trans-Pacific / Suez,0,1.0,Low,2.15,3.03,UN Comtrade/WITS/SIA Reports,0
TF002547,2018,3,2018-Q3,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,DUV_Lithography_Machine,Standard,25,1171.48,Canon,Trans-Pacific / Suez,0,1.0,Low,2.0,3.0,UN Comtrade/WITS/SIA Reports,0
TF002548,2018,4,2018-Q4,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,DUV_Lithography_Machine,Standard,22,1286.19,Nikon,Trans-Pacific / Suez,0,1.0,Low,2.06,3.1,UN Comtrade/WITS/SIA Reports,0
TF002549,2019,1,2019-Q1,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,DUV_Lithography_Machine,Standard,49,2118.48,Nikon,Trans-Pacific / Suez,0,1.0,Low,2.17,3.21,UN Comtrade/WITS/SIA Reports,0
TF002550,2019,2,2019-Q2,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,DUV_Lithography_Machine,Standard,30,2049.21,ASML,Trans-Pacific / Suez,0,1.0,Low,2.05,3.12,UN Comtrade/WITS/SIA Reports,0
TF002551,2019,3,2019-Q3,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,DUV_Lithography_Machine,Standard,33,2035.86,Canon,Trans-Pacific / Suez,0,1.0,Low,2.11,3.01,UN Comtrade/WITS/SIA Reports,0
TF002552,2019,4,2019-Q4,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,DUV_Lithography_Machine,Standard,90,5006.01,Canon,Trans-Pacific / Suez,0,1.0,Low,1.98,3.11,UN Comtrade/WITS/SIA Reports,0
TF002553,2020,1,2020-Q1,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,DUV_Lithography_Machine,Standard,88,5052.42,Canon,Trans-Pacific / Suez,0,1.0,Low,2.0,3.16,UN Comtrade/WITS/SIA Reports,0
TF002554,2020,2,2020-Q2,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,DUV_Lithography_Machine,Standard,24,1339.37,Nikon,Trans-Pacific / Suez,0,1.0,Low,2.05,3.15,UN Comtrade/WITS/SIA Reports,0
TF002555,2020,3,2020-Q3,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,DUV_Lithography_Machine,Standard,71,5158.45,Nikon,Trans-Pacific / Suez,0,1.0,Low,2.19,3.23,UN Comtrade/WITS/SIA Reports,0
TF002556,2020,4,2020-Q4,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,DUV_Lithography_Machine,Standard,22,1410.6,Nikon,Trans-Pacific / Suez,0,1.0,Low,2.07,3.21,UN Comtrade/WITS/SIA Reports,0
TF002557,2021,1,2021-Q1,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,DUV_Lithography_Machine,Standard,118,6013.43,ASML,Trans-Pacific / Suez,0,1.0,Low,2.19,2.98,UN Comtrade/WITS/SIA Reports,0
TF002558,2021,2,2021-Q2,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,DUV_Lithography_Machine,Standard,97,3344.54,Nikon,Trans-Pacific / Suez,0,1.0,Low,2.2,2.95,UN Comtrade/WITS/SIA Reports,0
TF002559,2021,3,2021-Q3,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,DUV_Lithography_Machine,Standard,59,3968.05,ASML,Trans-Pacific / Suez,0,1.0,Low,2.16,3.05,UN Comtrade/WITS/SIA Reports,0
TF002560,2021,4,2021-Q4,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,DUV_Lithography_Machine,Standard,31,1578.7,Nikon,Trans-Pacific / Suez,0,1.0,Low,2.11,3.17,UN Comtrade/WITS/SIA Reports,0
TF002561,2022,1,2022-Q1,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,DUV_Lithography_Machine,Standard,72,3344.3,Canon,Trans-Pacific / Suez,0,1.0,Low,1.96,3.05,UN Comtrade/WITS/SIA Reports,0
TF002562,2022,2,2022-Q2,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,DUV_Lithography_Machine,Standard,120,6699.12,ASML,Trans-Pacific / Suez,0,1.0,Low,2.13,3.2,UN Comtrade/WITS/SIA Reports,0
TF002563,2022,3,2022-Q3,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,DUV_Lithography_Machine,Standard,29,1183.64,Nikon,Trans-Pacific / Suez,0,1.0,Low,2.1,3.24,UN Comtrade/WITS/SIA Reports,0
TF002564,2022,4,2022-Q4,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,DUV_Lithography_Machine,Standard,35,1496.83,Nikon,Trans-Pacific / Suez,0,1.0,Low,2.18,3.2,UN Comtrade/WITS/SIA Reports,0
TF002565,2023,1,2023-Q1,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,DUV_Lithography_Machine,Standard,107,3617.7,Canon,Trans-Pacific / Suez,0,1.0,Low,2.2,3.19,UN Comtrade/WITS/SIA Reports,0
TF002566,2023,2,2023-Q2,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,DUV_Lithography_Machine,Standard,115,4912.34,Nikon,Trans-Pacific / Suez,0,1.0,Low,1.96,3.01,UN Comtrade/WITS/SIA Reports,0
TF002567,2023,3,2023-Q3,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,DUV_Lithography_Machine,Standard,71,3695.18,Canon,Trans-Pacific / Suez,0,1.0,Low,2.1,3.09,UN Comtrade/WITS/SIA Reports,0
TF002568,2023,4,2023-Q4,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,DUV_Lithography_Machine,Standard,34,1826.06,Nikon,Trans-Pacific / Suez,0,1.0,Low,2.07,3.04,UN Comtrade/WITS/SIA Reports,0
TF002569,2024,1,2024-Q1,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,DUV_Lithography_Machine,Standard,139,9539.18,ASML,Trans-Pacific / Suez,0,1.0,Low,2.1,2.99,UN Comtrade/WITS/SIA Reports,1
TF002570,2024,2,2024-Q2,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,DUV_Lithography_Machine,Standard,64,3669.36,ASML,Trans-Pacific / Suez,0,1.0,Low,1.97,3.2,UN Comtrade/WITS/SIA Reports,1
TF002571,2024,3,2024-Q3,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,DUV_Lithography_Machine,Standard,160,11043.65,Canon,Trans-Pacific / Suez,0,1.0,Low,2.09,3.17,UN Comtrade/WITS/SIA Reports,1
TF002572,2024,4,2024-Q4,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,DUV_Lithography_Machine,Standard,146,7536.5,Nikon,Trans-Pacific / Suez,0,1.0,Low,2.19,3.09,UN Comtrade/WITS/SIA Reports,1
TF002573,2025,1,2025-Q1,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,DUV_Lithography_Machine,Standard,117,6299.54,Canon,Trans-Pacific / Suez,0,1.0,Low,2.19,3.2,UN Comtrade/WITS/SIA Reports,1
TF002574,2025,2,2025-Q2,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,DUV_Lithography_Machine,Standard,69,3904.66,Canon,Trans-Pacific / Suez,0,1.0,Low,2.24,3.18,UN Comtrade/WITS/SIA Reports,1
TF002575,2025,3,2025-Q3,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,DUV_Lithography_Machine,Standard,46,2894.37,Nikon,Trans-Pacific / Suez,0,1.0,Low,2.14,3.2,UN Comtrade/WITS/SIA Reports,1
TF002576,2025,4,2025-Q4,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,DUV_Lithography_Machine,Standard,174,8481.79,ASML,Trans-Pacific / Suez,0,1.0,Low,2.01,3.05,UN Comtrade/WITS/SIA Reports,1
TF002577,2015,1,2015-Q1,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,Semiconductor_Equipment,Standard,23,97.02,Applied Materials,Trans-Pacific / Suez,0,1.0,Low,2.11,2.97,UN Comtrade/WITS/SIA Reports,0
TF002578,2015,2,2015-Q2,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,Semiconductor_Equipment,Standard,25,107.41,ASML,Trans-Pacific / Suez,0,1.0,Low,2.19,2.99,UN Comtrade/WITS/SIA Reports,0
TF002579,2015,3,2015-Q3,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,Semiconductor_Equipment,Standard,27,114.78,ASML,Trans-Pacific / Suez,0,1.0,Low,2.09,3.11,UN Comtrade/WITS/SIA Reports,0
TF002580,2015,4,2015-Q4,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,Semiconductor_Equipment,Standard,27,114.83,Lam Research,Trans-Pacific / Suez,0,1.0,Low,2.08,3.19,UN Comtrade/WITS/SIA Reports,0
TF002581,2016,1,2016-Q1,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,Semiconductor_Equipment,Standard,28,119.32,Lam Research,Trans-Pacific / Suez,0,1.0,Low,1.98,3.0,UN Comtrade/WITS/SIA Reports,0
TF002582,2016,2,2016-Q2,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,Semiconductor_Equipment,Standard,31,130.6,Applied Materials,Trans-Pacific / Suez,0,1.0,Low,2.07,3.17,UN Comtrade/WITS/SIA Reports,0
TF002583,2016,3,2016-Q3,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,Semiconductor_Equipment,Standard,34,141.67,ASML,Trans-Pacific / Suez,0,1.0,Low,2.07,3.0,UN Comtrade/WITS/SIA Reports,0
TF002584,2016,4,2016-Q4,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,Semiconductor_Equipment,Standard,27,114.38,Lam Research,Trans-Pacific / Suez,0,1.0,Low,2.12,3.08,UN Comtrade/WITS/SIA Reports,0
TF002585,2017,1,2017-Q1,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,Semiconductor_Equipment,Standard,31,130.14,Lam Research,Trans-Pacific / Suez,0,1.0,Low,2.0,3.15,UN Comtrade/WITS/SIA Reports,0
TF002586,2017,2,2017-Q2,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,Semiconductor_Equipment,Standard,38,160.74,Applied Materials,Trans-Pacific / Suez,0,1.0,Low,2.03,3.1,UN Comtrade/WITS/SIA Reports,0
TF002587,2017,3,2017-Q3,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,Semiconductor_Equipment,Standard,41,173.05,Applied Materials,Trans-Pacific / Suez,0,1.0,Low,2.05,3.13,UN Comtrade/WITS/SIA Reports,0
TF002588,2017,4,2017-Q4,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,Semiconductor_Equipment,Standard,29,123.35,Tokyo Electron,Trans-Pacific / Suez,0,1.0,Low,2.13,2.98,UN Comtrade/WITS/SIA Reports,0
TF002589,2018,1,2018-Q1,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,Semiconductor_Equipment,Standard,38,159.12,KLA,Trans-Pacific / Suez,0,1.0,Low,2.16,3.19,UN Comtrade/WITS/SIA Reports,0
TF002590,2018,2,2018-Q2,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,Semiconductor_Equipment,Standard,41,171.82,Tokyo Electron,Trans-Pacific / Suez,0,1.0,Low,2.13,3.08,UN Comtrade/WITS/SIA Reports,0
TF002591,2018,3,2018-Q3,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,Semiconductor_Equipment,Standard,44,186.44,Applied Materials,Trans-Pacific / Suez,0,1.0,Low,2.24,3.1,UN Comtrade/WITS/SIA Reports,0
TF002592,2018,4,2018-Q4,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,Semiconductor_Equipment,Standard,40,166.86,Lam Research,Trans-Pacific / Suez,0,1.0,Low,2.12,3.11,UN Comtrade/WITS/SIA Reports,0
TF002593,2019,1,2019-Q1,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,Semiconductor_Equipment,Standard,36,151.88,Applied Materials,Trans-Pacific / Suez,0,1.0,Low,2.01,2.95,UN Comtrade/WITS/SIA Reports,0
TF002594,2019,2,2019-Q2,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,Semiconductor_Equipment,Standard,39,164.61,ASML,Trans-Pacific / Suez,0,1.0,Low,2.1,3.06,UN Comtrade/WITS/SIA Reports,0
TF002595,2019,3,2019-Q3,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,Semiconductor_Equipment,Standard,43,181.66,Lam Research,Trans-Pacific / Suez,0,1.0,Low,2.24,3.06,UN Comtrade/WITS/SIA Reports,0
TF002596,2019,4,2019-Q4,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,Semiconductor_Equipment,Standard,38,160.14,Tokyo Electron,Trans-Pacific / Suez,0,1.0,Low,1.99,2.96,UN Comtrade/WITS/SIA Reports,0
TF002597,2020,1,2020-Q1,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,Semiconductor_Equipment,Standard,38,160.07,Tokyo Electron,Trans-Pacific / Suez,0,1.0,Low,2.12,3.18,UN Comtrade/WITS/SIA Reports,0
TF002598,2020,2,2020-Q2,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,Semiconductor_Equipment,Standard,37,157.18,Tokyo Electron,Trans-Pacific / Suez,0,1.0,Low,2.12,3.03,UN Comtrade/WITS/SIA Reports,0
TF002599,2020,3,2020-Q3,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,Semiconductor_Equipment,Standard,40,168.11,Lam Research,Trans-Pacific / Suez,0,1.0,Low,1.95,2.99,UN Comtrade/WITS/SIA Reports,0
TF002600,2020,4,2020-Q4,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,Semiconductor_Equipment,Standard,36,151.15,KLA,Trans-Pacific / Suez,0,1.0,Low,1.99,3.25,UN Comtrade/WITS/SIA Reports,0
TF002601,2021,1,2021-Q1,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,Semiconductor_Equipment,Standard,39,162.79,KLA,Trans-Pacific / Suez,0,1.0,Low,1.99,3.01,UN Comtrade/WITS/SIA Reports,0
TF002602,2021,2,2021-Q2,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,Semiconductor_Equipment,Standard,47,199.1,KLA,Trans-Pacific / Suez,0,1.0,Low,1.97,3.21,UN Comtrade/WITS/SIA Reports,0
TF002603,2021,3,2021-Q3,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,Semiconductor_Equipment,Standard,54,227.01,Applied Materials,Trans-Pacific / Suez,0,1.0,Low,2.02,3.09,UN Comtrade/WITS/SIA Reports,0
TF002604,2021,4,2021-Q4,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,Semiconductor_Equipment,Standard,38,159.36,Applied Materials,Trans-Pacific / Suez,0,1.0,Low,2.14,3.07,UN Comtrade/WITS/SIA Reports,0
TF002605,2022,1,2022-Q1,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,Semiconductor_Equipment,Standard,43,180.55,ASML,Trans-Pacific / Suez,0,1.0,Low,2.01,3.15,UN Comtrade/WITS/SIA Reports,0
TF002606,2022,2,2022-Q2,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,Semiconductor_Equipment,Standard,51,214.01,Lam Research,Trans-Pacific / Suez,0,1.0,Low,2.0,3.16,UN Comtrade/WITS/SIA Reports,0
TF002607,2022,3,2022-Q3,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,Semiconductor_Equipment,Standard,55,232.47,ASML,Trans-Pacific / Suez,0,1.0,Low,2.21,2.99,UN Comtrade/WITS/SIA Reports,0
TF002608,2022,4,2022-Q4,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,Semiconductor_Equipment,Standard,51,215.42,Applied Materials,Trans-Pacific / Suez,0,1.0,Low,2.15,2.98,UN Comtrade/WITS/SIA Reports,0
TF002609,2023,1,2023-Q1,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,Semiconductor_Equipment,Standard,53,223.25,Lam Research,Trans-Pacific / Suez,0,1.0,Low,2.08,3.23,UN Comtrade/WITS/SIA Reports,0
TF002610,2023,2,2023-Q2,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,Semiconductor_Equipment,Standard,53,222.78,Tokyo Electron,Trans-Pacific / Suez,0,1.0,Low,2.14,3.06,UN Comtrade/WITS/SIA Reports,0
TF002611,2023,3,2023-Q3,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,Semiconductor_Equipment,Standard,68,283.48,Lam Research,Trans-Pacific / Suez,0,1.0,Low,2.05,3.24,UN Comtrade/WITS/SIA Reports,0
TF002612,2023,4,2023-Q4,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,Semiconductor_Equipment,Standard,59,246.68,Applied Materials,Trans-Pacific / Suez,0,1.0,Low,2.03,3.19,UN Comtrade/WITS/SIA Reports,0
TF002613,2024,1,2024-Q1,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,Semiconductor_Equipment,Standard,66,276.83,Tokyo Electron,Trans-Pacific / Suez,0,1.0,Low,2.03,3.08,UN Comtrade/WITS/SIA Reports,1
TF002614,2024,2,2024-Q2,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,Semiconductor_Equipment,Standard,68,284.12,Tokyo Electron,Trans-Pacific / Suez,0,1.0,Low,2.04,2.95,UN Comtrade/WITS/SIA Reports,1
TF002615,2024,3,2024-Q3,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,Semiconductor_Equipment,Standard,66,276.44,Lam Research,Trans-Pacific / Suez,0,1.0,Low,2.03,3.08,UN Comtrade/WITS/SIA Reports,1
TF002616,2024,4,2024-Q4,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,Semiconductor_Equipment,Standard,57,240.4,KLA,Trans-Pacific / Suez,0,1.0,Low,2.21,3.16,UN Comtrade/WITS/SIA Reports,1
TF002617,2025,1,2025-Q1,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,Semiconductor_Equipment,Standard,60,253.5,Applied Materials,Trans-Pacific / Suez,0,1.0,Low,2.15,3.15,UN Comtrade/WITS/SIA Reports,1
TF002618,2025,2,2025-Q2,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,Semiconductor_Equipment,Standard,85,356.98,Applied Materials,Trans-Pacific / Suez,0,1.0,Low,1.95,3.02,UN Comtrade/WITS/SIA Reports,1
TF002619,2025,3,2025-Q3,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,Semiconductor_Equipment,Standard,89,371.84,KLA,Trans-Pacific / Suez,0,1.0,Low,2.23,3.17,UN Comtrade/WITS/SIA Reports,1
TF002620,2025,4,2025-Q4,NL,Netherlands,Europe,JP,Japan,Asia-Pacific,Semiconductor_Equipment,Standard,75,315.94,ASML,Trans-Pacific / Suez,0,1.0,Low,1.98,3.1,UN Comtrade/WITS/SIA Reports,1
TF002621,2015,1,2015-Q1,NL,Netherlands,Europe,IN,India,South Asia,DUV_Lithography_Machine,Standard,25,1434.83,Canon,Trans-Pacific / Suez,0,1.0,Low,1.99,4.99,UN Comtrade/WITS/SIA Reports,0
TF002622,2015,2,2015-Q2,NL,Netherlands,Europe,IN,India,South Asia,DUV_Lithography_Machine,Standard,25,2129.96,ASML,Trans-Pacific / Suez,0,1.0,Low,2.25,5.02,UN Comtrade/WITS/SIA Reports,0
